reaction_id,reaction_name,reaction_type,gene_reaction_rule,n_genes,n_metabolites,compartments,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,gene_ec_codes,met_bigg_id,is_blocked
R1751,PI 4-P phosphatase,metabolic,YALI1D07665g,1,4,C_gm,False,,False,False,False,False,False,False,,,False
R1752,"PI 3,5-P2 phosphatase",metabolic,YALI1D08205g,1,4,C_en,False,,False,False,False,False,False,False,,,False
R1753,"PI 3,5-P2 phosphatase",metabolic,YALI1D08205g,1,4,C_cy,False,,False,False,False,False,False,False,,,False
R1754,"PI 4,5-P2 phosphatase",metabolic,YALI1D08205g,1,4,C_en,False,,False,False,False,False,False,False,,,False
R1755,"PI 4,5-P2 phosphatase",metabolic,YALI1D08205g,1,4,C_cy,False,,False,False,False,False,False,False,,,False
R1756,"PI 4,5-P2 phosphatase",metabolic,YALI1F16045g,1,4,C_em,False,,False,False,False,False,False,False,,,False
R1757,"PI 3,5-P2 phosphatase",metabolic,YALI1E39248g and YALI1B29562g,2,4,C_vm,False,,False,False,False,False,False,False,,,False
R1758,DGPP phosphatase,metabolic,YALI1B19107g,1,5,C_vm,False,,False,False,False,False,False,False,,,False
R1759,DGPP phosphatase,metabolic,YALI1B19107g,1,5,C_gm,False,,False,False,False,False,False,False,,,False
R1760,"lysoPA phosphatase, cytoplasm",metabolic,YALI1F34187g,1,4,C_cy,False,,False,False,False,False,False,False,,,True
R1761,"lysoPA phosphatase, vacuolar membrane",metabolic,YALI1B19107g,1,4,C_vm,False,,False,False,False,False,False,False,,,True
R1762,"lysoPA phosphatase, Golgi membrane",metabolic,YALI1B19107g,1,4,C_gm,False,,False,False,False,False,False,False,,,True
R1763,"DAG lipase, lipid particle",metabolic,YALI1D20257g,1,5,C_lp,False,,False,False,False,False,False,False,,,False
R1764,"DAG lipase, mitochondrion",metabolic,YALI1E37118g,1,5,C_mi,False,,False,False,False,False,False,False,,,True
R1765,MAG lipase,metabolic,YALI1C20224g,1,5,C_lp,False,,False,False,False,False,False,False,,,False
R1766,"lysoPE acyltransferase, lipid particle",metabolic,YALI1D20257g,1,4,C_lp,False,,False,False,False,False,False,False,,,False
R1767,"PC phospholipase A2, lipid particle",metabolic,YALI1F13550g,1,5,C_lp,False,,False,False,False,False,False,False,,,False
R1768,"PE phospholipase A2, lipid particle",metabolic,YALI1F13550g,1,5,C_lp,False,,False,False,False,False,False,False,,,False
R1769,"PA kinase, Golgi membrane",metabolic,,0,4,C_gm,False,,False,False,False,False,False,False,,,False
R1770,"PA kinase, vacuolar membrane",metabolic,,0,4,C_vm,False,,False,False,False,False,False,False,,,False
R1771,diacylglycerol acyltransferase,metabolic,YALI1E38810g,1,4,C_lp,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R1772,diacylglycerol acyltransferase,metabolic,YALI1E38810g,1,4,C_em,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R1773,diacylglycerol pyrophosphate phosphatase,metabolic,YALI1D35593g,1,4,C_em,False,,False,False,False,False,False,False,,,False
R1774,diacylglycerol pyrophosphate phosphatase,metabolic,YALI1B19107g,1,4,C_vm,False,,False,False,False,False,False,False,,,True
R1775,diacylglycerol pyrophosphate phosphatase,metabolic,YALI1B19107g,1,4,C_gm,False,,False,False,False,False,False,False,,,True
R1776,"diglyceride transport, cytoplasm-ER membrane",transport,,0,2,"C_cy,C_em",False,,False,False,False,False,False,False,,,False
R1777,"1-phosphatidyl-1D-myo-inositol transport, cytoplasm-ER membrane",transport,,0,2,"C_cy,C_em",False,,False,False,False,False,False,False,,,False
R1778,"diglyceride transport, cytoplasm-lipid particle",transport,,0,2,"C_cy,C_lp",False,,False,False,False,False,False,False,,,False
R1779,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport, cell envelope-cytoplasm",transport,,0,2,"C_cy,C_en",False,,False,False,False,False,False,False,,,False
R1780,"1-phosphatidyl-1D-myo-inositol 4-phosphate transport, cell envelope-cytoplasm",transport,,0,2,"C_cy,C_en",False,,False,False,False,False,False,False,,,False
R1781,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport, nucleus-cytoplasm",transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,False
R1782,"diglyceride transport, nucleus-cytoplasm",transport,,0,2,"C_cy,C_nu",False,,False,False,False,False,False,False,,,True
R1783,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate transport, vacuolar membrane-cytoplasm",transport,,0,2,"C_cy,C_vm",False,,False,False,False,False,False,False,,,False
R1784,"diglyceride transport, mitochondrial membrane-cytoplasm",transport,,0,2,"C_cy,C_mm",False,,False,False,False,False,False,False,,,False
R1785,"TAG transport, ER membrane-lipid particle",transport,,0,2,"C_em,C_lp",False,,False,False,False,False,False,False,,,False
R1786,"phosphatidylcholine transport, ER membrane-lipid particle",transport,,0,2,"C_em,C_lp",False,,False,False,False,False,False,False,,,False
R1787,"phosphatidylethanolamine transport, ER membrane-lipid particle",transport,,0,2,"C_em,C_lp",False,,False,False,False,False,False,False,,,False
R1788,"1-acylglycerophosphocholine transport, ER membrane-lipid particle",transport,,0,2,"C_em,C_lp",False,,False,False,False,False,False,False,,,False
R1789,"1-acylglycerophosphoethanolamine transport, ER membrane-lipid particle",transport,,0,2,"C_em,C_lp",False,,False,False,False,False,False,False,,,False
R1790,"phosphatidate transport, lipid particle-ER membrane",transport,,0,2,"C_em,C_lp",False,,False,False,False,False,False,False,,,False
R1791,"phosphatidate transport, ER membrane-mitochondrial membrane",transport,,0,2,"C_em,C_mm",False,,False,False,False,False,False,False,,,False
R1792,"phosphatidyl-L-serine transport, ER membrane-mitochondrial membrane",transport,,0,2,"C_em,C_mm",False,,False,False,False,False,False,False,,,False
R1793,"phosphatidylethanolamine transport, mitochondrial membrane-ER membrane",transport,,0,2,"C_em,C_mm",False,,False,False,False,False,False,False,,,False
R1794,"phosphatidylcholine transport, ER membrane-mitochondrial membrane",transport,,0,2,"C_em,C_mm",False,,False,False,False,False,False,False,,,True
R1795,"diglyceride transport, ER membrane-Golgi membrane",transport,,0,2,"C_em,C_gm",False,,False,False,False,False,False,False,,,True
R1796,"phosphatidate transport, ER membrane-Golgi membrane",transport,,0,2,"C_em,C_gm",False,,False,False,False,False,False,False,,,True
R1797,"1-phosphatidyl-1D-myo-inositol transport, ER membrane-Golgi membrane",transport,,0,2,"C_em,C_gm",False,,False,False,False,False,False,False,,,False
R1798,"phosphatidyl-L-serine transport, ER membrane-Golgi membrane",transport,,0,2,"C_em,C_gm",False,,False,False,False,False,False,False,,,False
R1799,"phosphatidylethanolamine transport, Golgi membrane-ER membrane",transport,,0,2,"C_em,C_gm",False,,False,False,False,False,False,False,,,False
R1800,"phosphatidate transport, ER membrane-vacuolar membrane",transport,,0,2,"C_em,C_vm",False,,False,False,False,False,False,False,,,True
R1801,"1-phosphatidyl-1D-myo-inositol transport, ER membrane-vacuolar membrane",transport,,0,2,"C_em,C_vm",False,,False,False,False,False,False,False,,,False
R1802,"phosphatidyl-L-serine transport, ER membrane-vacuolar membrane",transport,,0,2,"C_em,C_vm",False,,False,False,False,False,False,False,,,False
R1803,"phosphatidylethanolamine transport, vacuolar membrane-ER membrane",transport,,0,2,"C_em,C_vm",False,,False,False,False,False,False,False,,,False
R1804,"1-phosphatidyl-1D-myo-inositol 3-phosphate transport, vacuolar membrane-ER membrane",transport,,0,2,"C_em,C_vm",False,,False,False,False,False,False,False,,,False
R1805,"1-phosphatidyl-1D-myo-inositol transport, ER membrane-cell envelope",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,False
R1806,"phosphatidylcholine transport, ER membrane-cell envelope",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,False
R1807,"phosphatidylethanolamine transport, ER membrane-cell envelope",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,False
R1808,"phosphatidyl-L-serine transport, ER membrane-cell envelope",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,True
R1809,"phosphatidate transport, cell envelope-ER membrane",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,True
R1810,"1-phosphatidyl-1D-myo-inositol 4-phosphate transport, cell envelope-ER membrane",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,False
R1811,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport, cell envelope-ER membrane",transport,,0,2,"C_em,C_en",False,,False,False,False,False,False,False,,,False
R1812,"1-phosphatidyl-1D-myo-inositol transport, ER membrane-nucleus",transport,,0,2,"C_em,C_nu",False,,False,False,False,False,False,False,,,False
R1813,"1-phosphatidyl-1D-myo-inositol 3-phosphate transport, vacuolar membrane-Golgi membrane",transport,,0,2,"C_gm,C_vm",False,,False,False,False,False,False,False,,,False
R1814,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate transport, vacuolar membrane-cell envelope",transport,,0,2,"C_en,C_vm",False,,False,False,False,False,False,False,,,False
R1815,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1816,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1817,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1818,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1819,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1820,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1821,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1822,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1823,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1824,inositolphosphotransferase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1825,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1826,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1827,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1828,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1829,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1830,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1831,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1832,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1833,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1834,IPC synthase,transport,YALI1E19647g,1,4,"C_gm,C_go",False,,False,False,False,False,False,False,,,True
R1835,phosphatidylethanolamine methyltransferase,metabolic,YALI1E07347g,1,5,C_em,False,,False,False,False,False,False,False,,,False
R1836,phosphatidylglycerolphosphate synthase,metabolic,YALI1E17162g,1,5,C_mm,False,,False,False,False,False,False,False,,,False
R1837,phosphatidylinositol 4-kinase,metabolic,YALI1B03719g or YALI1E18242g,2,5,C_gm,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R1838,phosphatidylinositol 4-kinase,metabolic,YALI1B03719g,1,5,C_nu,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,False
R1839,phosphatidylinositol synthase,metabolic,YALI1F27002g,1,5,C_em,False,,False,False,False,False,False,False,,,False
R1840,phosphatidylinositol-4-phosphate 5-kinase,metabolic,YALI1F30903g,1,5,C_nu,False,,False,False,False,False,False,False,,,False
R1841,PS synthase,metabolic,YALI1D10930g,1,5,C_em,False,,False,False,False,False,False,False,,,False
R1842,phospholipase D,metabolic,YALI1E22633g,1,5,C_en,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R1843,1-acyl-sn-gylcerol-3-phosphate acyltransferase,metabolic,YALI1E22736g or YALI1F25951g,2,4,C_em,False,,False,False,False,False,False,False,,,True
R1844,phospholipid methyltransferase,metabolic,YALI1E15432g,1,5,C_em,True,"metanetx.reaction,rh,rhea,seed.reaction,seedr",False,False,True,True,False,False,,,False
R1845,phospholipid methyltransferase,metabolic,YALI1E15432g,1,5,C_em,True,"metanetx.reaction,rh,rhea,seed.reaction,seedr",False,False,True,True,False,False,,,False
R1846,1-acyl-sn-gylcerol-3-phosphate acyltransferase,metabolic,YALI1E22736g or YALI1F13550g or YALI1D21511g,3,4,C_lp,False,,False,False,False,False,False,False,,,False
xBIOMASS,xBIOMASS,metabolic,,0,20,C_cy,False,,False,False,False,False,False,False,,,False
xLIPID,Lipids pool,transport,,0,12,"C_cy,C_em,C_lp,C_mm",False,,False,False,False,False,False,False,,,False
xAMINOACID,Amino acid composition,metabolic,,0,21,C_cy,False,,False,False,False,False,False,False,,,False
xMAINTENANCE,Non-growth associated maintenance (NGAM),metabolic,,0,4,C_cy,False,,False,False,False,False,False,False,,,False
xPOOL_AC_EM,Acyl-CoAs pool,metabolic,,0,7,C_em,False,,False,False,False,False,False,False,,,False
xPOOL_AC_LP,Acyl-CoAs pool,metabolic,,0,7,C_lp,False,,False,False,False,False,False,False,,,False
xPOOL_AC_MM,Acyl-CoAs pool,metabolic,,0,7,C_mm,False,,False,False,False,False,False,False,,,True
xPOOL_FA_EM,Fatty acids pool,metabolic,,0,7,C_em,False,,False,False,False,False,False,False,,,False
xPOOL_FA_EN,Fatty acids pool,metabolic,,0,7,C_en,False,,False,False,False,False,False,False,,,True
xPOOL_FA_LP,Fatty acids pool,metabolic,,0,7,C_lp,False,,False,False,False,False,False,False,,,False
xPOOL_FA_MI,Fatty acids pool,metabolic,,0,7,C_mi,False,,False,False,False,False,False,False,,,True
xPOOL_FA_MM,Fatty acids pool,metabolic,,0,7,C_mm,False,,False,False,False,False,False,False,,,True
R1861,decane transport e--c,transport,YALI1B03910g or YALI1C28310g,2,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1862,hexadecane transport e--c,transport,YALI1B03910g or YALI1C28310g,2,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1863,alkane oxidase (C10),metabolic,YALI1E30815g or YALI1B18311g,2,7,C_cy,False,,False,False,False,False,False,False,,,True
R1864,long-chain alcohol dehydrogenase (C10),metabolic,YALI1F13170g or YALI1D33961g or YALI0E07787g or YALI1A16292g or YALI1E19014g or YALI1D02444g or YALI1A15227g or YALI1E09329g,8,6,C_cy,False,,False,False,False,False,False,False,,,False
R1865,alkane oxidase (C12),metabolic,YALI1B02833g or YALI1B18311g,2,7,C_cy,False,,False,False,False,False,False,False,,,True
R1866,long-chain alcohol dehydrogenase (C12),metabolic,YALI1F13170g or YALI1D33961g or YALI0E07787g or YALI1A16292g or YALI1E19014g or YALI1D02444g or YALI1A15227g or YALI1E09329g,8,6,C_cy,False,,False,False,False,False,False,False,,,False
R1867,alkane oxidase (C16),metabolic,YALI1B02833g or YALI1B18311g or YALI1F02132g,3,7,C_cy,False,,False,False,False,False,False,False,,,True
R1868,long-chain alcohol dehydrogenase (C16),metabolic,YALI1F13170g or YALI1D33961g or YALI0E07787g or YALI1A16292g or YALI1E19014g or YALI1D02444g or YALI1A15227g or YALI1E09329g,8,5,C_cy,False,,False,False,False,False,False,False,,,False
R1869,"oleoyl-CoA desaturase (n-C18:1CoA - n-C18:2CoA), ER membrane",metabolic,YALI1C07638g,1,7,C_em,False,,False,False,False,False,False,False,,,False
R1870,"fatty-acid--CoA ligase (octadecadienoate), ER membrane",metabolic,YALI1D22124g,1,6,C_em,False,,False,False,False,False,False,False,,,False
R1871,"fatty-acid--CoA ligase (octadecadienoate), lipid particle",metabolic,YALI1D22124g,1,6,C_lp,False,,False,False,False,False,False,False,,,False
R1872,"fatty-acid--CoA ligase (octadecadienoate), peroxisome",metabolic,YALI1E19172g,1,6,C_pe,False,,False,False,False,False,False,False,,,False
R1873,peroxisomal acyl-CoA thioesterase (18:2),metabolic,YALI1F19697g,1,5,C_pe,False,,False,False,False,False,False,False,,,False
R1874,fatty acyl-CoA transport via ABC system (C18:2),transport,YALI1D05320g and YALI1A06361g,2,7,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1875,isocitrate transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1876,octadecenoate (n-C18:1) transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1877,"octadecenoate (n-C18:1) transport, cytoplasm-peroxisome",transport,YALI1C05386g,1,2,"C_cy,C_pe",False,,False,False,False,False,False,False,,,False
R1878,"linoleoyl-CoA transport, cytoplasm-ER membrane",transport,,0,2,"C_cy,C_em",False,,False,False,False,False,False,False,,,False
R1879,"linoleoyl-CoA transport, cytoplasm-lipid particle",transport,,0,2,"C_cy,C_lp",False,,False,False,False,False,False,False,,,False
R1880,"linoleoyl-CoA transport, cytoplasm-mitochondrial membrane",transport,,0,2,"C_cy,C_mm",False,,False,False,False,False,False,False,,,True
R1881,dodecane transport e--c,transport,YALI1B03910g or YALI1C28310g,2,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1882,long-chain alcohol oxidase (C10),metabolic,YALI1B18572g,1,4,C_cy,False,,False,False,False,False,False,False,,,False
R1883,long-chain alcohol oxidase (C12),metabolic,YALI1B18572g,1,4,C_cy,False,,False,False,False,False,False,False,,,False
R1884,long-chain alcohol oxidase (C16),metabolic,YALI1B18572g,1,4,C_cy,False,,False,False,False,False,False,False,,,False
R1885,long-chain aldehyde dehydrogenase (C10),metabolic,(YALI1B02194g and YALI1E18480g and YALI1A18062g and YALI1F31215g) or YALI1F13170g or YALI1D33961g or YALI0E07787g or YALI1A16292g or YALI1E19014g or YALI1D02444g or YALI1A15227g or YALI1E09329g,12,6,C_cy,False,,False,False,False,False,False,False,,,True
R1886,long-chain aldehyde dehydrogenase (C12),metabolic,(YALI1B02194g and YALI1E18480g and YALI1A18062g and YALI1F31215g) or YALI1F13170g or YALI1D33961g or YALI0E07787g or YALI1A16292g or YALI1E19014g or YALI1D02444g or YALI1A15227g or YALI1E09329g,12,6,C_cy,False,,False,False,False,False,False,False,,,True
R1887,long-chain aldehyde dehydrogenase (C16),metabolic,(YALI1B02194g and YALI1E18480g and YALI1A18062g and YALI1F31215g) or YALI1F13170g or YALI1D33961g or YALI0E07787g or YALI1A16292g or YALI1E19014g or YALI1D02444g or YALI1A15227g or YALI1E09329g,12,6,C_cy,False,,False,False,False,False,False,False,,,True
R1888,octadecenoate (n-C18:1) transport,transport,,0,2,"C_cy,C_lp",False,,False,False,False,False,False,False,,,False
R1889,NADH dehydrogenase (complex I),transport,,0,6,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R1891,"glycerol transport, mm - cy",transport,,0,2,"C_cy,C_mm",False,,False,False,False,False,False,False,,,True
R1892,glycinamide ribonucleotide transformylase,metabolic,YALI1B30090g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1893,mannitol dehydrogenase,metabolic,YALI1B21134g,1,5,C_cy,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R1894,ATP-citrate lyase,metabolic,YALI1E41315g or YALI1D32268g,2,7,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1895,extracellular tributyrin hydrolysis,metabolic,YALI1A21372g,1,4,C_ex,False,,False,False,False,False,False,False,,,True
R1896,extracellular dibutyrin hydrolysis,metabolic,YALI1A21372g,1,4,C_ex,False,,False,False,False,False,False,False,,,True
R1897,extracellular monobutyrate hydrolysis,metabolic,YALI1D24333g and YALI1B12489g,2,4,C_ex,False,,False,False,False,False,False,False,,,True
R1898,fatty-acid--CoA ligase (butyrate),metabolic,YALI1E19172g,1,6,C_pe,False,,False,False,False,False,False,False,,,False
R1899,O-succinylhomoserine lyase (elimination),metabolic,YALI1C30440g or YALI1D21408g,2,5,C_cy,False,,False,False,False,False,False,False,,,True
R1900,EXC_OUT_m1803,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,icit,False
R1901,L-asparaginase,metabolic,,0,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1902,acyldihydroxyacetonephosphate reductase,metabolic,,0,5,C_lp,False,,False,False,False,False,False,False,,,False
R1903,purine-nucleoside phosphorylase (nicotinate),metabolic,YALI1F37714g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R1904,nucleotidase (NMN),metabolic,YALI1A07887g or YALI1C27229g,2,4,C_cy,False,,False,False,False,False,False,False,,,False
R1905,nucleotidase (nicotinate D-ribonucleotide),metabolic,YALI1A07887g or YALI1C27229g,2,4,C_cy,False,,False,False,False,False,False,False,,,False
R1906,nicotinate riboside kinase,metabolic,YALI1B19348g,1,5,C_cy,False,,False,False,False,False,False,False,,,False
R1907,empty,metabolic,YALI1D03865g,1,6,C_cy,False,,False,False,False,False,False,False,,,False
R1908,ATP:pantothenate 4'-phosphotransferase,metabolic,YALI1D33780g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1909,ATP:pantothenate 4'-phosphotransferase,metabolic,YALI1D33780g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1910,UDP-glucose:NAD+ 6-oxidoreductase,metabolic,YALI1D02781g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1911,ATP:D-Gluconate 6-phosphotransferase,metabolic,YALI1F11199g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1912,ADP-ribose ribophosphohydrolase,metabolic,YALI1F33579g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,,,True
R1913,ribonucleotide reductase,metabolic,YALI1F39330g or (YALI1B05072g and YALI1F02309g),3,5,C_cy,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R1914,ribonucleotide reductase,transport,YALI1F39330g or (YALI1B05072g and YALI1F02309g),3,5,"C_cy,C_nu",True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R1915,ATP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1916,UTP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1917,ITP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1918,UTP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1919,ITP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1920,dATP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1921,dATP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1922,dGTP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1923,dGTP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1924,dTTP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1925,dTTP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1926,dCTP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1927,dUTP:uridine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1928,dCTP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1929,dUTP:cytidine 5'-phosphotransferase,metabolic,YALI1E36477g,1,5,C_cy,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R1930,cellobiose glucohydrolase,metabolic,YALI1F02592g or YALI1D22997g or YALI1B18845g,3,3,C_cy,True,"metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",False,False,True,False,False,False,,,True
